Date,S&P 500,NASDAQ 100,Dow Jones,Russell 2000,MSCI World,Euro Stoxx 50,Nikkei 225,Shanghai Composite,FTSE 100,DAX,Hang Seng,KOSPI,ASX 200,CAC 40,S&P/TSX,Bovespa,Sensex,Nifty 50,IBEX 35,MOEX Russia,South Africa Top 40,KLCI,TSEC Weighted Index,Straits Times,NZ 50,Argentina Merval,Saudi Tadawul,Mexican IPC,Turkey BIST 100,Israel TA-125,Vietnam VN-Index,Philippine PSEi,Thailand SET,Indonesia Jakarta Composite,Colombia COLCAP,Chile IPSA,Peru S&P/BVL,Pakistan KSE 100,Bangladesh DSE General,UAE ADX General,Qatar QE Index
2000-01-03 00:00:00,1455.219970703125,3790.550048828125,11357.509765625,496.4200134277344,,,,,,6750.759765625,17369.630859375,,,5917.3701171875,,16930.0,5375.10986328125,,11609.98828125,,,833.8900146484375,,2582.93994140625,,552.0,,7077.7099609375,,,,,,,,,1828.510009765625,1457.0699462890625,,,
2000-01-04 00:00:00,1399.4200439453125,3546.199951171875,10997.9296875,478.3800048828125,,,19002.859375,1406.3709716796875,6665.89990234375,6586.9501953125,17072.8203125,1059.0400390625,3093.699951171875,5672.02001953125,8202.599609375,15851.0,5491.009765625,,11206.587890625,,,832.7999877929688,8756.509765625,2530.14990234375,,523.0,,6675.27001953125,17512.19921875,,,,498.4599914550781,700.1907958984375,,,1811.800048828125,1479.699951171875,,,
2000-01-05 00:00:00,1402.1099853515625,3507.31005859375,11122.650390625,478.8299865722656,,,18542.55078125,1409.6820068359375,6535.89990234375,6502.06982421875,15846.7197265625,986.3099975585938,3018.699951171875,5479.7001953125,8119.39990234375,16245.0,5357.0,,10863.0888671875,,,815.7999877929688,8849.830078125,2391.030029296875,,533.0,,6764.31005859375,16932.0,,,,465.8500061035156,678.0606079101562,,,1810.1500244140625,,,,
2000-01-06 00:00:00,1403.449951171875,3340.81005859375,11253.259765625,475.3399963378906,,,18168.26953125,1463.9420166015625,6447.2001953125,6474.919921875,15153.23046875,960.7899780273438,2999.300048828125,5450.10986328125,8114.2001953125,16107.0,5421.52978515625,,,,,818.4299926757812,8921.9892578125,2359.2099609375,,529.0,,6751.64990234375,16200.0,,,,443.4599914550781,688.4942016601562,,,1798.300048828125,1499.800048828125,,,
2000-01-07 00:00:00,1441.469970703125,3529.60009765625,11522.5595703125,488.30999755859375,,,18193.41015625,1516.60400390625,6504.7998046875,6780.9599609375,15405.6298828125,948.6500244140625,3023.39990234375,5539.60986328125,8429.400390625,16309.0,5414.47998046875,,11102.388671875,,,,8849.830078125,2406.0400390625,,522.0,,7047.08984375,15837.400390625,,,,453.30999755859375,,,,1805.4000244140625,,,,
2000-01-10 00:00:00,1457.5999755859375,3717.409912109375,11572.2001953125,501.8900146484375,,,,1545.112060546875,6607.7001953125,6925.52001953125,15848.150390625,987.239990234375,3084.0,5646.1201171875,8602.5,17022.0,5518.39013671875,,11173.2880859375,,,,9102.5576171875,2433.679931640625,,520.0,,7333.7001953125,,,,,459.4700012207031,,,,1799.780029296875,,,,
2000-01-11 00:00:00,1438.56005859375,3544.35009765625,11511.080078125,492.6099853515625,,,18850.919921875,1479.781005859375,6518.89990234375,6891.25,15862.099609375,981.3300170898438,3160.800048828125,5613.89990234375,8442.599609375,16573.0,5296.2998046875,,11012.3896484375,,,846.739990234375,8926.9892578125,2409.699951171875,,521.0,,7143.1298828125,16347.400390625,,,,452.4800109863281,695.9759521484375,,,1803.7099609375,,,,
2000-01-12 00:00:00,1432.25,3478.139892578125,11551.099609375,490.0400085449219,,,18677.419921875,1438.02001953125,6532.7998046875,6912.81005859375,15714.2001953125,955.010009765625,3088.39990234375,5582.5,8360.0,16617.0,5491.2001953125,,10851.7890625,,,869.6199951171875,9144.6083984375,2427.56005859375,,519.0,,7174.10009765625,16933.599609375,,,,459.6199951171875,690.1371459960938,,,1818.8599853515625,1570.8399658203125,,,
2000-01-13 00:00:00,1449.6800537109375,3612.080078125,11582.4296875,501.19000244140625,,,18833.2890625,1424.4420166015625,6531.5,6955.97998046875,15633.9599609375,951.0499877929688,3078.89990234375,5633.240234375,8417.900390625,17298.0,5444.81982421875,,10931.8896484375,,,890.5999755859375,9107.1484375,2394.320068359375,,560.0,,7274.52001953125,18138.19921875,,,,458.3999938964844,691.5830688476562,,,1892.719970703125,1581.5899658203125,,,
2000-01-14 00:00:00,1465.1500244140625,3704.739990234375,11722.98046875,507.55999755859375,,,18956.55078125,1408.8480224609375,6658.2001953125,7173.22021484375,15542.23046875,948.030029296875,3115.39990234375,5787.43994140625,8357.5,17658.0,5471.27001953125,,11183.98828125,,,928.239990234375,9023.19921875,2392.530029296875,,566.0,,7381.490234375,19110.30078125,,,,474.3699951171875,690.8651123046875,,,1891.31005859375,1626.0899658203125,,,
2000-01-18 00:00:00,1455.1400146484375,3757.780029296875,11560.7197265625,513.4600219726562,,,19196.5703125,1426.623046875,6504.60009765625,7072.1201171875,15789.2001953125,981.530029296875,3128.0,5672.9501953125,8589.7001953125,17903.0,5464.509765625,,11066.2890625,,,949.6199951171875,9250.1484375,2319.77001953125,,578.0,,7303.31982421875,19577.30078125,,,,484.1600036621094,685.6893310546875,,,1897.5899658203125,1640.6400146484375,,,
2000-01-19 00:00:00,1455.9000244140625,3790.889892578125,11489.3603515625,520.02001953125,,,18897.75,1440.7239990234375,6445.5,7091.0400390625,15275.33984375,938.780029296875,3080.5,5649.4599609375,8635.099609375,17470.0,5478.240234375,,11120.6884765625,,,933.3800048828125,9151.3984375,2254.8701171875,,582.0,,7171.2001953125,18414.0,,,,486.3299865722656,655.969482421875,,,1898.1199951171875,1718.3599853515625,,,
2000-01-20 00:00:00,1445.5699462890625,3841.739990234375,11351.2998046875,527.280029296875,,,19008.009765625,1466.863037109375,6348.7001953125,7112.66015625,15215.3095703125,945.9000244140625,3112.5,5709.740234375,8682.900390625,17177.0,5355.7998046875,,11047.5888671875,,,950.8599853515625,9136.908203125,2315.530029296875,,579.0,,7036.7900390625,18030.80078125,,,,486.6400146484375,670.126953125,,,1861.27001953125,1719.02001953125,,,
